#chromosome	strand	start	end	read_name	log_lik_ratio	log_lik_methylated	log_lik_unmethylated	num_calling_strands	num_motifs	sequence
NC_000913.3	+	3499778	3499779	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3499882	3499883	8386596c-ff56-4032-b54e-8f062c194b16	0.377	-0.151	-0.527	1	1	CG
NC_000913.3	+	3499905	3499906	8386596c-ff56-4032-b54e-8f062c194b16	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3499938	3499939	8386596c-ff56-4032-b54e-8f062c194b16	1.31	-0.0191	-1.33	1	1	CG
NC_000913.3	+	3499950	3499951	8386596c-ff56-4032-b54e-8f062c194b16	0.832	-0.058	-0.89	1	1	CG
NC_000913.3	+	3499962	3499963	8386596c-ff56-4032-b54e-8f062c194b16	-0.47	-0.595	-0.125	1	1	CG
NC_000913.3	+	3499965	3499966	8386596c-ff56-4032-b54e-8f062c194b16	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	+	3499968	3499969	8386596c-ff56-4032-b54e-8f062c194b16	-0.337	-0.5	-0.163	1	1	CG
NC_000913.3	+	3499977	3499978	8386596c-ff56-4032-b54e-8f062c194b16	-1.03	-1.07	-0.0372	1	1	CG
NC_000913.3	+	3500024	3500025	8386596c-ff56-4032-b54e-8f062c194b16	-0.0779	-0.34	-0.262	1	1	CG
NC_000913.3	+	3500030	3500031	8386596c-ff56-4032-b54e-8f062c194b16	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3500033	3500034	8386596c-ff56-4032-b54e-8f062c194b16	0.0304	-0.284	-0.315	1	1	CG
NC_000913.3	+	3500042	3500043	8386596c-ff56-4032-b54e-8f062c194b16	-1.49	-1.51	-0.012	1	1	CG
NC_000913.3	+	3500049	3500050	8386596c-ff56-4032-b54e-8f062c194b16	-1.44	-1.45	-0.0138	1	1	CG
NC_000913.3	+	3500051	3500052	8386596c-ff56-4032-b54e-8f062c194b16	-0.0304	-0.315	-0.284	1	1	CG
NC_000913.3	+	3500064	3500065	8386596c-ff56-4032-b54e-8f062c194b16	1.49	-0.012	-1.51	1	1	CG
NC_000913.3	+	3500081	3500082	8386596c-ff56-4032-b54e-8f062c194b16	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3500091	3500092	8386596c-ff56-4032-b54e-8f062c194b16	0.596	-0.0965	-0.692	1	1	CG
NC_000913.3	+	3500099	3500100	8386596c-ff56-4032-b54e-8f062c194b16	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	+	3500120	3500121	8386596c-ff56-4032-b54e-8f062c194b16	-1.18	-1.2	-0.0262	1	1	CG
NC_000913.3	+	3500130	3500131	8386596c-ff56-4032-b54e-8f062c194b16	-1.1	-1.13	-0.0317	1	1	CG
NC_000913.3	+	3500157	3500158	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3500164	3500165	8386596c-ff56-4032-b54e-8f062c194b16	-0.949	-0.993	-0.0446	1	1	CG
NC_000913.3	+	3500168	3500169	8386596c-ff56-4032-b54e-8f062c194b16	-1.12	-1.15	-0.0298	1	1	CG
NC_000913.3	+	3500184	3500185	8386596c-ff56-4032-b54e-8f062c194b16	-1.31	-1.33	-0.0191	1	1	CG
NC_000913.3	+	3500208	3500209	8386596c-ff56-4032-b54e-8f062c194b16	0.444	-0.132	-0.576	1	1	CG
NC_000913.3	+	3500213	3500214	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3500216	3500217	8386596c-ff56-4032-b54e-8f062c194b16	0.182	-0.218	-0.4	1	1	CG
NC_000913.3	+	3500225	3500226	8386596c-ff56-4032-b54e-8f062c194b16	1.31	-0.0191	-1.33	1	1	CG
NC_000913.3	+	3500234	3500235	8386596c-ff56-4032-b54e-8f062c194b16	1.24	-0.0226	-1.26	1	1	CG
NC_000913.3	+	3500240	3500241	8386596c-ff56-4032-b54e-8f062c194b16	0.385	-0.148	-0.533	1	1	CG
NC_000913.3	+	3500267	3500268	8386596c-ff56-4032-b54e-8f062c194b16	-0.196	-0.408	-0.212	1	1	CG
NC_000913.3	+	3500279	3500280	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3500286	3500287	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3500301	3500302	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3500304	3500305	8386596c-ff56-4032-b54e-8f062c194b16	0.913	-0.0484	-0.961	1	1	CG
NC_000913.3	+	3500316	3500317	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3500338	3500339	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3500343	3500344	8386596c-ff56-4032-b54e-8f062c194b16	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	+	3500352	3500353	8386596c-ff56-4032-b54e-8f062c194b16	1.49	-0.012	-1.51	1	1	CG
NC_000913.3	+	3500355	3500356	8386596c-ff56-4032-b54e-8f062c194b16	1.01	-0.039	-1.05	1	1	CG
NC_000913.3	+	3500360	3500361	8386596c-ff56-4032-b54e-8f062c194b16	0.673	-0.0819	-0.755	1	1	CG
NC_000913.3	+	3500369	3500370	8386596c-ff56-4032-b54e-8f062c194b16	-0.987	-1.03	-0.0409	1	1	CG
NC_000913.3	+	3500382	3500383	8386596c-ff56-4032-b54e-8f062c194b16	0.0575	-0.272	-0.329	1	1	CG
NC_000913.3	+	3500396	3500397	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3500406	3500407	8386596c-ff56-4032-b54e-8f062c194b16	0.65	-0.086	-0.736	1	1	CG
NC_000913.3	+	3500438	3500439	8386596c-ff56-4032-b54e-8f062c194b16	0.545	-0.107	-0.652	1	1	CG
NC_000913.3	+	3500468	3500469	8386596c-ff56-4032-b54e-8f062c194b16	1.35	-0.0173	-1.37	1	1	CG
NC_000913.3	+	3500475	3500476	8386596c-ff56-4032-b54e-8f062c194b16	0.232	-0.199	-0.431	1	1	CG
NC_000913.3	+	3500480	3500481	8386596c-ff56-4032-b54e-8f062c194b16	0.802	-0.0619	-0.864	1	1	CG
NC_000913.3	+	3500495	3500496	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3500504	3500505	8386596c-ff56-4032-b54e-8f062c194b16	0.628	-0.0902	-0.718	1	1	CG
NC_000913.3	+	3500528	3500529	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3500535	3500536	8386596c-ff56-4032-b54e-8f062c194b16	-1.7	-1.71	-0.00684	1	1	CG
NC_000913.3	+	3500562	3500563	8386596c-ff56-4032-b54e-8f062c194b16	-1.07	-1.11	-0.0335	1	1	CG
NC_000913.3	+	3500565	3500566	8386596c-ff56-4032-b54e-8f062c194b16	-0.196	-0.408	-0.212	1	1	CG
NC_000913.3	+	3500580	3500581	8386596c-ff56-4032-b54e-8f062c194b16	0.435	-0.134	-0.569	1	1	CG
NC_000913.3	+	3500596	3500597	8386596c-ff56-4032-b54e-8f062c194b16	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3500600	3500601	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3500648	3500649	8386596c-ff56-4032-b54e-8f062c194b16	0.65	-0.086	-0.736	1	1	CG
NC_000913.3	+	3500661	3500662	8386596c-ff56-4032-b54e-8f062c194b16	-1.35	-1.37	-0.0173	1	1	CG
NC_000913.3	+	3500685	3500686	8386596c-ff56-4032-b54e-8f062c194b16	-0.298	-0.474	-0.175	1	1	CG
NC_000913.3	+	3500699	3500700	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3500702	3500703	8386596c-ff56-4032-b54e-8f062c194b16	-1.21	-1.23	-0.0244	1	1	CG
NC_000913.3	+	3500709	3500710	8386596c-ff56-4032-b54e-8f062c194b16	-0.913	-0.961	-0.0484	1	1	CG
NC_000913.3	+	3500730	3500731	8386596c-ff56-4032-b54e-8f062c194b16	-1.21	-1.23	-0.0244	1	1	CG
NC_000913.3	+	3500736	3500737	8386596c-ff56-4032-b54e-8f062c194b16	-0.246	-0.44	-0.193	1	1	CG
NC_000913.3	+	3500745	3500746	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3500768	3500769	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3500771	3500772	8386596c-ff56-4032-b54e-8f062c194b16	1.27	-0.0209	-1.29	1	1	CG
NC_000913.3	+	3500778	3500779	8386596c-ff56-4032-b54e-8f062c194b16	-0.306	-0.479	-0.173	1	1	CG
NC_000913.3	+	3500792	3500793	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3500805	3500806	8386596c-ff56-4032-b54e-8f062c194b16	0.321	-0.168	-0.489	1	1	CG
NC_000913.3	+	3500819	3500820	8386596c-ff56-4032-b54e-8f062c194b16	-1.62	-1.63	-0.00857	1	1	CG
NC_000913.3	+	3500821	3500822	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3500832	3500833	8386596c-ff56-4032-b54e-8f062c194b16	-1.8	-1.81	-0.00512	1	1	CG
NC_000913.3	+	3500834	3500835	8386596c-ff56-4032-b54e-8f062c194b16	-1.27	-1.29	-0.0209	1	1	CG
NC_000913.3	+	3500840	3500841	8386596c-ff56-4032-b54e-8f062c194b16	0.896	-0.0503	-0.946	1	1	CG
NC_000913.3	+	3500868	3500869	8386596c-ff56-4032-b54e-8f062c194b16	-0.47	-0.595	-0.125	1	1	CG
NC_000913.3	+	3500882	3500883	8386596c-ff56-4032-b54e-8f062c194b16	-1.44	-1.45	-0.0138	1	1	CG
NC_000913.3	+	3500894	3500895	8386596c-ff56-4032-b54e-8f062c194b16	0.788	-0.0638	-0.852	1	1	CG
NC_000913.3	+	3500897	3500898	8386596c-ff56-4032-b54e-8f062c194b16	0.987	-0.0409	-1.03	1	1	CG
NC_000913.3	+	3500924	3500925	8386596c-ff56-4032-b54e-8f062c194b16	0.832	-0.058	-0.89	1	1	CG
NC_000913.3	+	3500946	3500947	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3500952	3500953	8386596c-ff56-4032-b54e-8f062c194b16	-0.863	-0.917	-0.0541	1	1	CG
NC_000913.3	+	3501034	3501035	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3501040	3501041	8386596c-ff56-4032-b54e-8f062c194b16	1.21	-0.0244	-1.23	1	1	CG
NC_000913.3	+	3501042	3501043	8386596c-ff56-4032-b54e-8f062c194b16	-1.27	-1.29	-0.0209	1	1	CG
NC_000913.3	+	3501045	3501046	8386596c-ff56-4032-b54e-8f062c194b16	1.18	-0.0262	-1.2	1	1	CG
NC_000913.3	+	3501056	3501057	8386596c-ff56-4032-b54e-8f062c194b16	-0.913	-0.961	-0.0484	1	1	CG
NC_000913.3	+	3501064	3501065	8386596c-ff56-4032-b54e-8f062c194b16	1.55	-0.0103	-1.56	1	1	CG
NC_000913.3	+	3501071	3501072	8386596c-ff56-4032-b54e-8f062c194b16	0.47	-0.125	-0.595	1	1	CG
NC_000913.3	+	3501078	3501079	8386596c-ff56-4032-b54e-8f062c194b16	2.11	-0.0017	-2.11	1	1	CG
NC_000913.3	+	3501096	3501097	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3501104	3501105	8386596c-ff56-4032-b54e-8f062c194b16	-1.49	-1.51	-0.012	1	1	CG
NC_000913.3	+	3501123	3501124	8386596c-ff56-4032-b54e-8f062c194b16	1.01	-0.039	-1.05	1	1	CG
NC_000913.3	+	3501146	3501147	8386596c-ff56-4032-b54e-8f062c194b16	0.832	-0.058	-0.89	1	1	CG
NC_000913.3	+	3501153	3501154	8386596c-ff56-4032-b54e-8f062c194b16	-0.435	-0.569	-0.134	1	1	CG
NC_000913.3	+	3501165	3501166	8386596c-ff56-4032-b54e-8f062c194b16	-1.8	-1.81	-0.00512	1	1	CG
NC_000913.3	+	3501201	3501202	8386596c-ff56-4032-b54e-8f062c194b16	-0.0304	-0.315	-0.284	1	1	CG
NC_000913.3	+	3501212	3501213	8386596c-ff56-4032-b54e-8f062c194b16	0.817	-0.0599	-0.877	1	1	CG
NC_000913.3	+	3501217	3501218	8386596c-ff56-4032-b54e-8f062c194b16	0.196	-0.212	-0.408	1	1	CG
NC_000913.3	+	3501223	3501224	8386596c-ff56-4032-b54e-8f062c194b16	0.168	-0.224	-0.391	1	1	CG
NC_000913.3	+	3501234	3501235	8386596c-ff56-4032-b54e-8f062c194b16	0.361	-0.155	-0.516	1	1	CG
NC_000913.3	+	3501242	3501243	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3501290	3501291	8386596c-ff56-4032-b54e-8f062c194b16	-0.555	-0.66	-0.105	1	1	CG
NC_000913.3	+	3501350	3501351	8386596c-ff56-4032-b54e-8f062c194b16	-0.044	-0.322	-0.278	1	1	CG
NC_000913.3	+	3501355	3501356	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3501365	3501366	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3501371	3501372	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3501392	3501393	8386596c-ff56-4032-b54e-8f062c194b16	0.606	-0.0944	-0.701	1	1	CG
NC_000913.3	+	3501402	3501403	8386596c-ff56-4032-b54e-8f062c194b16	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3501413	3501414	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3501422	3501423	8386596c-ff56-4032-b54e-8f062c194b16	0.722	-0.0738	-0.795	1	1	CG
NC_000913.3	+	3501427	3501428	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3501439	3501440	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3501442	3501443	8386596c-ff56-4032-b54e-8f062c194b16	1.55	-0.0103	-1.56	1	1	CG
NC_000913.3	+	3501448	3501449	8386596c-ff56-4032-b54e-8f062c194b16	0.488	-0.12	-0.609	1	1	CG
NC_000913.3	+	3501451	3501452	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3501463	3501464	8386596c-ff56-4032-b54e-8f062c194b16	0.154	-0.229	-0.383	1	1	CG
NC_000913.3	+	3501476	3501477	8386596c-ff56-4032-b54e-8f062c194b16	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	+	3501491	3501492	8386596c-ff56-4032-b54e-8f062c194b16	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3501500	3501501	8386596c-ff56-4032-b54e-8f062c194b16	-1.27	-1.29	-0.0209	1	1	CG
NC_000913.3	+	3501515	3501516	8386596c-ff56-4032-b54e-8f062c194b16	2.11	-0.0017	-2.11	1	1	CG
NC_000913.3	+	3501526	3501527	8386596c-ff56-4032-b54e-8f062c194b16	0.175	-0.221	-0.395	1	1	CG
NC_000913.3	+	3501531	3501532	8386596c-ff56-4032-b54e-8f062c194b16	0.0304	-0.284	-0.315	1	1	CG
NC_000913.3	+	3501536	3501537	8386596c-ff56-4032-b54e-8f062c194b16	1.93	-0.00341	-1.93	1	1	CG
NC_000913.3	+	3501539	3501540	8386596c-ff56-4032-b54e-8f062c194b16	-1.8	-1.81	-0.00512	1	1	CG
NC_000913.3	+	3501543	3501544	8386596c-ff56-4032-b54e-8f062c194b16	1.49	-0.012	-1.51	1	1	CG
NC_000913.3	+	3501560	3501561	8386596c-ff56-4032-b54e-8f062c194b16	1.49	-0.012	-1.51	1	1	CG
NC_000913.3	+	3501572	3501573	8386596c-ff56-4032-b54e-8f062c194b16	0.0101	-0.294	-0.304	1	1	CG
NC_000913.3	+	3501581	3501582	8386596c-ff56-4032-b54e-8f062c194b16	-1.05	-1.09	-0.0353	1	1	CG
NC_000913.3	+	3501598	3501599	8386596c-ff56-4032-b54e-8f062c194b16	1.93	-0.00341	-1.93	1	1	CG
NC_000913.3	+	3501612	3501613	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3501620	3501621	8386596c-ff56-4032-b54e-8f062c194b16	1.44	-0.0138	-1.45	1	1	CG
NC_000913.3	+	3501623	3501624	8386596c-ff56-4032-b54e-8f062c194b16	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	+	3501634	3501635	8386596c-ff56-4032-b54e-8f062c194b16	1.03	-0.0372	-1.07	1	1	CG
NC_000913.3	+	3501637	3501638	8386596c-ff56-4032-b54e-8f062c194b16	1.93	-0.00341	-1.93	1	1	CG
NC_000913.3	+	3501650	3501651	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3501652	3501653	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3501661	3501662	8386596c-ff56-4032-b54e-8f062c194b16	-1.1	-1.13	-0.0317	1	1	CG
NC_000913.3	+	3501670	3501671	8386596c-ff56-4032-b54e-8f062c194b16	1.05	-0.0353	-1.09	1	1	CG
NC_000913.3	+	3501673	3501674	8386596c-ff56-4032-b54e-8f062c194b16	1.62	-0.00857	-1.63	1	1	CG
NC_000913.3	+	3501676	3501677	8386596c-ff56-4032-b54e-8f062c194b16	0.832	-0.058	-0.89	1	1	CG
NC_000913.3	+	3501701	3501702	8386596c-ff56-4032-b54e-8f062c194b16	-0.817	-0.877	-0.0599	1	1	CG
NC_000913.3	+	3501740	3501741	8386596c-ff56-4032-b54e-8f062c194b16	2.11	-0.0017	-2.11	1	1	CG
NC_000913.3	+	3501762	3501763	8386596c-ff56-4032-b54e-8f062c194b16	-0.507	-0.623	-0.116	1	1	CG
NC_000913.3	+	3501767	3501768	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3501769	3501770	8386596c-ff56-4032-b54e-8f062c194b16	0.147	-0.232	-0.379	1	1	CG
NC_000913.3	+	3501772	3501773	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3501776	3501777	8386596c-ff56-4032-b54e-8f062c194b16	0.154	-0.229	-0.383	1	1	CG
NC_000913.3	+	3501778	3501779	8386596c-ff56-4032-b54e-8f062c194b16	-0.203	-0.413	-0.21	1	1	CG
NC_000913.3	+	3501785	3501786	8386596c-ff56-4032-b54e-8f062c194b16	1.39	-0.0155	-1.41	1	1	CG
NC_000913.3	+	3501800	3501801	8386596c-ff56-4032-b54e-8f062c194b16	0.722	-0.0738	-0.795	1	1	CG
NC_000913.3	+	3501817	3501818	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3501823	3501824	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3501827	3501828	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3501840	3501841	8386596c-ff56-4032-b54e-8f062c194b16	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3501861	3501862	8386596c-ff56-4032-b54e-8f062c194b16	-0.0237	-0.311	-0.288	1	1	CG
NC_000913.3	+	3501892	3501893	8386596c-ff56-4032-b54e-8f062c194b16	-0.385	-0.533	-0.148	1	1	CG
NC_000913.3	+	3501905	3501906	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3501913	3501914	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3501919	3501920	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3501924	3501925	8386596c-ff56-4032-b54e-8f062c194b16	0.987	-0.0409	-1.03	1	1	CG
NC_000913.3	+	3501928	3501929	8386596c-ff56-4032-b54e-8f062c194b16	-1.18	-1.2	-0.0262	1	1	CG
NC_000913.3	+	3501955	3501956	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3501976	3501977	8386596c-ff56-4032-b54e-8f062c194b16	0.697	-0.0778	-0.775	1	1	CG
NC_000913.3	+	3501980	3501981	8386596c-ff56-4032-b54e-8f062c194b16	-1.62	-1.63	-0.00857	1	1	CG
NC_000913.3	+	3501986	3501987	8386596c-ff56-4032-b54e-8f062c194b16	-0.0372	-0.318	-0.281	1	1	CG
NC_000913.3	+	3501998	3501999	8386596c-ff56-4032-b54e-8f062c194b16	-0.369	-0.522	-0.153	1	1	CG
NC_000913.3	+	3502008	3502009	8386596c-ff56-4032-b54e-8f062c194b16	1.62	-0.00857	-1.63	1	1	CG
NC_000913.3	+	3502018	3502019	8386596c-ff56-4032-b54e-8f062c194b16	-1.31	-1.33	-0.0191	1	1	CG
NC_000913.3	+	3502031	3502032	8386596c-ff56-4032-b54e-8f062c194b16	-0.817	-0.877	-0.0599	1	1	CG
NC_000913.3	+	3502036	3502037	8386596c-ff56-4032-b54e-8f062c194b16	-1.7	-1.71	-0.00684	1	1	CG
NC_000913.3	+	3502040	3502041	8386596c-ff56-4032-b54e-8f062c194b16	1.21	-0.0244	-1.23	1	1	CG
NC_000913.3	+	3502045	3502046	8386596c-ff56-4032-b54e-8f062c194b16	-0.863	-0.917	-0.0541	1	1	CG
NC_000913.3	+	3502061	3502062	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3502077	3502078	8386596c-ff56-4032-b54e-8f062c194b16	1.49	-0.012	-1.51	1	1	CG
NC_000913.3	+	3502088	3502089	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3502092	3502093	8386596c-ff56-4032-b54e-8f062c194b16	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	+	3502094	3502095	8386596c-ff56-4032-b54e-8f062c194b16	-0.321	-0.489	-0.168	1	1	CG
NC_000913.3	+	3502116	3502117	8386596c-ff56-4032-b54e-8f062c194b16	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3502127	3502128	8386596c-ff56-4032-b54e-8f062c194b16	1.07	-0.0335	-1.11	1	1	CG
NC_000913.3	+	3502139	3502140	8386596c-ff56-4032-b54e-8f062c194b16	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	+	3502145	3502146	8386596c-ff56-4032-b54e-8f062c194b16	1.62	-0.00857	-1.63	1	1	CG
NC_000913.3	+	3502148	3502149	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3502156	3502157	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3502171	3502172	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3502196	3502197	8386596c-ff56-4032-b54e-8f062c194b16	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3502249	3502250	8386596c-ff56-4032-b54e-8f062c194b16	0.802	-0.0619	-0.864	1	1	CG
NC_000913.3	+	3502257	3502258	8386596c-ff56-4032-b54e-8f062c194b16	0.913	-0.0484	-0.961	1	1	CG
NC_000913.3	+	3502260	3502261	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3502268	3502269	8386596c-ff56-4032-b54e-8f062c194b16	0.734	-0.0718	-0.806	1	1	CG
NC_000913.3	+	3502299	3502300	8386596c-ff56-4032-b54e-8f062c194b16	-0.987	-1.03	-0.0409	1	1	CG
NC_000913.3	+	3502304	3502305	8386596c-ff56-4032-b54e-8f062c194b16	-0.0575	-0.329	-0.272	1	1	CG
NC_000913.3	+	3502310	3502311	8386596c-ff56-4032-b54e-8f062c194b16	0.329	-0.165	-0.494	1	1	CG
NC_000913.3	+	3502323	3502324	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3502337	3502338	8386596c-ff56-4032-b54e-8f062c194b16	-1.27	-1.29	-0.0209	1	1	CG
NC_000913.3	+	3502372	3502373	8386596c-ff56-4032-b54e-8f062c194b16	1.12	-0.0298	-1.15	1	1	CG
NC_000913.3	+	3502389	3502390	8386596c-ff56-4032-b54e-8f062c194b16	0.747	-0.0698	-0.817	1	1	CG
NC_000913.3	+	3502396	3502397	8386596c-ff56-4032-b54e-8f062c194b16	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3502407	3502408	8386596c-ff56-4032-b54e-8f062c194b16	-0.276	-0.459	-0.183	1	1	CG
NC_000913.3	+	3502419	3502420	8386596c-ff56-4032-b54e-8f062c194b16	0.879	-0.0522	-0.931	1	1	CG
NC_000913.3	+	3502422	3502423	8386596c-ff56-4032-b54e-8f062c194b16	-0.41	-0.551	-0.141	1	1	CG
NC_000913.3	+	3502428	3502429	8386596c-ff56-4032-b54e-8f062c194b16	-1.24	-1.26	-0.0226	1	1	CG
NC_000913.3	+	3502440	3502441	8386596c-ff56-4032-b54e-8f062c194b16	1.7	-0.00684	-1.71	1	1	CG
NC_000913.3	+	3502444	3502445	8386596c-ff56-4032-b54e-8f062c194b16	1.49	-0.012	-1.51	1	1	CG
NC_000913.3	+	3502448	3502449	8386596c-ff56-4032-b54e-8f062c194b16	0.0848	-0.259	-0.344	1	1	CG
NC_000913.3	+	3502454	3502455	8386596c-ff56-4032-b54e-8f062c194b16	0.298	-0.175	-0.474	1	1	CG
NC_000913.3	+	3502458	3502459	8386596c-ff56-4032-b54e-8f062c194b16	1.55	-0.0103	-1.56	1	1	CG
NC_000913.3	+	3502460	3502461	8386596c-ff56-4032-b54e-8f062c194b16	1.35	-0.0173	-1.37	1	1	CG
NC_000913.3	+	3502463	3502464	8386596c-ff56-4032-b54e-8f062c194b16	1.49	-0.012	-1.51	1	1	CG
NC_000913.3	+	3502475	3502476	8386596c-ff56-4032-b54e-8f062c194b16	0.709	-0.0758	-0.785	1	1	CG
NC_000913.3	+	3502479	3502480	8386596c-ff56-4032-b54e-8f062c194b16	1.35	-0.0173	-1.37	1	1	CG
NC_000913.3	+	3502499	3502500	8386596c-ff56-4032-b54e-8f062c194b16	1.15	-0.028	-1.18	1	1	CG
NC_000913.3	+	3502505	3502506	8386596c-ff56-4032-b54e-8f062c194b16	0.93	-0.0465	-0.977	1	1	CG
NC_000913.3	+	3502511	3502512	8386596c-ff56-4032-b54e-8f062c194b16	-0.479	-0.602	-0.123	1	1	CG
NC_000913.3	+	3502523	3502524	8386596c-ff56-4032-b54e-8f062c194b16	-0.147	-0.379	-0.232	1	1	CG
