Pos	Score	Read_ID	Strand
3498861	-1.8091824031534915	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3498866	-3.0461918853412104	8386596c-ff56-4032-b54e-8f062c194b16	+
3498866	-5.915382009962962	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3498868	-2.398176146030094	8386596c-ff56-4032-b54e-8f062c194b16	+
3498868	-6.07512764812547	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3498883	-6.337345265309859	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3498883	-4.462053291428066	8386596c-ff56-4032-b54e-8f062c194b16	+
3498887	-4.9386757144790785	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3498887	-7.2125958256427145	8386596c-ff56-4032-b54e-8f062c194b16	+
3498898	-2.4676003292143656	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3498898	1.3334828980742235	8386596c-ff56-4032-b54e-8f062c194b16	+
3498913	-2.79677871811546	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3498913	-2.4093939828886115	8386596c-ff56-4032-b54e-8f062c194b16	+
3498919	-1.5795743538909828	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3498919	3.0775966027155692	8386596c-ff56-4032-b54e-8f062c194b16	+
3498942	-1.8399045424392302	8386596c-ff56-4032-b54e-8f062c194b16	+
3498942	-0.8843193869661503	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3498957	-7.189541064120707	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3498957	-4.9720121843848375	8386596c-ff56-4032-b54e-8f062c194b16	+
3498988	-2.263093958985214	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3498988	-1.203926607838648	8386596c-ff56-4032-b54e-8f062c194b16	+
3498990	-1.9761719908012523	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3498990	-0.216545454375041	8386596c-ff56-4032-b54e-8f062c194b16	+
3499018	-1.156001489630364	8386596c-ff56-4032-b54e-8f062c194b16	+
3499018	-2.165759863405756	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499030	-2.4210844864308454	8386596c-ff56-4032-b54e-8f062c194b16	+
3499030	0.14652200064728313	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499038	-1.5904413777693942	8386596c-ff56-4032-b54e-8f062c194b16	+
3499038	-2.699999013158323	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499051	-2.870206049770599	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499051	-4.380539912305703	8386596c-ff56-4032-b54e-8f062c194b16	+
3499057	2.328940506978226	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499057	-3.1231238281187594	8386596c-ff56-4032-b54e-8f062c194b16	+
3499062	-2.6704783733267967	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499062	-3.470612464997359	8386596c-ff56-4032-b54e-8f062c194b16	+
3499071	-5.161946565481269	8386596c-ff56-4032-b54e-8f062c194b16	+
3499071	-1.9292074955499035	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499076	3.307661628493428	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499076	3.2665737102713104	8386596c-ff56-4032-b54e-8f062c194b16	+
3499078	3.7414134837158386	8386596c-ff56-4032-b54e-8f062c194b16	+
3499078	3.5774950889304336	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499087	-3.094587125927422	8386596c-ff56-4032-b54e-8f062c194b16	+
3499087	2.0705846227486884	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499092	-0.085273365190959	8386596c-ff56-4032-b54e-8f062c194b16	+
3499092	4.536339165891695	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499116	-5.251787574692382	8386596c-ff56-4032-b54e-8f062c194b16	+
3499116	-3.4310267809323003	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499137	-6.770456148356225	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499137	-5.744882102598449	8386596c-ff56-4032-b54e-8f062c194b16	+
3499154	-4.8397675385067505	8386596c-ff56-4032-b54e-8f062c194b16	+
3499154	-0.2807614063565892	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499169	-4.514189933040482	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499169	-2.010958681701056	8386596c-ff56-4032-b54e-8f062c194b16	+
3499171	-1.3005801536609947	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499171	-1.2105442368321033	8386596c-ff56-4032-b54e-8f062c194b16	+
3499209	0.20568368659616595	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499209	0.003212219194451996	8386596c-ff56-4032-b54e-8f062c194b16	+
3499310	-2.4344632528123036	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499310	-2.953719206862109	8386596c-ff56-4032-b54e-8f062c194b16	+
3499318	-0.06180638311693204	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499318	0.5653947373656633	8386596c-ff56-4032-b54e-8f062c194b16	+
3499340	-3.911636374779752	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499340	-3.567026610519587	8386596c-ff56-4032-b54e-8f062c194b16	+
3499350	-6.512114373280854	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499350	-7.3800927619556695	8386596c-ff56-4032-b54e-8f062c194b16	+
3499372	-4.834147020527025	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499372	-7.411198950978798	8386596c-ff56-4032-b54e-8f062c194b16	+
3499381	-3.066118766912533	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499381	-4.096156036508739	8386596c-ff56-4032-b54e-8f062c194b16	+
3499382	2.518234986241793	094dfe6b-23ed-4195-8876-805a399fade5	-
3499494	-4.146498577659579	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499494	-2.670894245753945	8386596c-ff56-4032-b54e-8f062c194b16	+
3499495	-4.703093027063339	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499495	-1.5664337850581629	094dfe6b-23ed-4195-8876-805a399fade5	-
3499526	-1.7525387381836075	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499526	-2.69676271161767	8386596c-ff56-4032-b54e-8f062c194b16	+
3499527	-1.7902723418345199	094dfe6b-23ed-4195-8876-805a399fade5	-
3499527	-1.0948449803160256	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499546	-2.1882343328638774	8386596c-ff56-4032-b54e-8f062c194b16	+
3499546	-0.10431506900454046	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499547	-6.141088108501803	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499547	-4.823285896899884	094dfe6b-23ed-4195-8876-805a399fade5	-
3499563	-0.8391917799342611	8386596c-ff56-4032-b54e-8f062c194b16	+
3499563	-0.7312895754432395	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499564	-2.7486727508259263	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499564	-0.0718572909599997	094dfe6b-23ed-4195-8876-805a399fade5	-
3499591	-3.8084492840664317	8386596c-ff56-4032-b54e-8f062c194b16	+
3499591	-3.2597486247601775	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499592	-3.502487091790722	094dfe6b-23ed-4195-8876-805a399fade5	-
3499592	0.40760034831164105	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499597	-1.7840048097383971	8386596c-ff56-4032-b54e-8f062c194b16	+
3499597	-0.7696081562219558	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499598	0.2763787337090571	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499598	-0.3438571238642787	094dfe6b-23ed-4195-8876-805a399fade5	-
3499631	-5.075991320739429	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499631	-1.6288174382162421	8386596c-ff56-4032-b54e-8f062c194b16	+
3499632	-3.0286787630803476	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499632	-0.579298853867148	094dfe6b-23ed-4195-8876-805a399fade5	-
3499641	-1.9088736520748937	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499641	-2.5914253448044207	8386596c-ff56-4032-b54e-8f062c194b16	+
3499642	-2.2866162515278496	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499642	-0.5582716294473635	094dfe6b-23ed-4195-8876-805a399fade5	-
3499654	-2.2711077948981524	8386596c-ff56-4032-b54e-8f062c194b16	+
3499654	-4.16329773543945	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499655	1.1317010431516	094dfe6b-23ed-4195-8876-805a399fade5	-
3499655	-1.9747303411446429	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499657	-5.556220628003843	8386596c-ff56-4032-b54e-8f062c194b16	+
3499657	-5.699852354298933	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499658	-2.65748787256554	094dfe6b-23ed-4195-8876-805a399fade5	-
3499658	-5.182159636818355	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499673	0.6620617716972184	8386596c-ff56-4032-b54e-8f062c194b16	+
3499673	-0.06170674272289334	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499674	-3.178126130052611	094dfe6b-23ed-4195-8876-805a399fade5	-
3499674	-3.1372192319364953	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499679	-2.4491486794421817	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499679	-3.989782135899585	8386596c-ff56-4032-b54e-8f062c194b16	+
3499680	-6.1116876003389695	094dfe6b-23ed-4195-8876-805a399fade5	-
3499680	-5.253355156221479	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499708	2.2485104733574945	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499708	0.8444452779902551	8386596c-ff56-4032-b54e-8f062c194b16	+
3499709	-3.2289758024707673	094dfe6b-23ed-4195-8876-805a399fade5	-
3499709	-4.179858504509447	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499712	-0.010440501213244857	8386596c-ff56-4032-b54e-8f062c194b16	+
3499712	0.5677493860661917	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499713	-4.638996306959322	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499713	-3.4481390611117537	094dfe6b-23ed-4195-8876-805a399fade5	-
3499767	-1.6859105875110052	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499767	-0.021771622305440275	8386596c-ff56-4032-b54e-8f062c194b16	+
3499768	-6.414075320222409	094dfe6b-23ed-4195-8876-805a399fade5	-
3499768	-2.6756224640827817	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499768	-2.8490813424814743	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3499769	1.0100052340948218	8386596c-ff56-4032-b54e-8f062c194b16	+
3499769	-0.9248514226888518	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499770	-7.118886468622082	094dfe6b-23ed-4195-8876-805a399fade5	-
3499770	-6.8266053014018695	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3499770	-2.7869137720642922	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499779	-4.884016720139503	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499779	-5.511676039425925	8386596c-ff56-4032-b54e-8f062c194b16	+
3499780	-1.8540394886590508	094dfe6b-23ed-4195-8876-805a399fade5	-
3499780	-3.3495466806469656	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3499780	-4.370478771863409	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499883	0.6797406042002179	8386596c-ff56-4032-b54e-8f062c194b16	+
3499883	-0.9997653936833691	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499884	-4.128232105485639	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3499884	-1.2913187258964884	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499884	-4.359033032279259	094dfe6b-23ed-4195-8876-805a399fade5	-
3499906	-6.383628349241136	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499906	1.222889946230727	8386596c-ff56-4032-b54e-8f062c194b16	+
3499907	-0.8375462300612406	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3499907	-1.3889686004392683	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499907	-0.8195037146384373	094dfe6b-23ed-4195-8876-805a399fade5	-
3499931	-2.3653005022943496	8386596c-ff56-4032-b54e-8f062c194b16	+
3499931	-1.156013585305108	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499932	-0.870101309501249	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3499932	-0.4982324082157628	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499932	-0.059688092780510994	094dfe6b-23ed-4195-8876-805a399fade5	-
3499939	1.1464905005021995	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499939	-1.5038360349470272	8386596c-ff56-4032-b54e-8f062c194b16	+
3499940	-0.3778170192481619	094dfe6b-23ed-4195-8876-805a399fade5	-
3499940	-0.1642044147368627	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499940	-0.4020276626165898	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3499951	-1.1152873705197972	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499951	-2.454051140921658	8386596c-ff56-4032-b54e-8f062c194b16	+
3499952	-0.09508374071644815	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499952	-0.4498245466092307	094dfe6b-23ed-4195-8876-805a399fade5	-
3499952	2.1977857096138673	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3499963	-3.9200914891295806	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499963	-7.628289180756945	8386596c-ff56-4032-b54e-8f062c194b16	+
3499964	-1.1930789107514586	094dfe6b-23ed-4195-8876-805a399fade5	-
3499964	2.2124457208719974	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499964	-0.4227330636591479	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3499966	-3.508485689450528	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499966	-5.785647076580197	8386596c-ff56-4032-b54e-8f062c194b16	+
3499967	-3.179555241723715	094dfe6b-23ed-4195-8876-805a399fade5	-
3499967	-0.8703244011131672	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3499967	-0.8981315951641873	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499969	-1.6617390306182898	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499969	-1.8164617948377197	8386596c-ff56-4032-b54e-8f062c194b16	+
3499970	-2.321920730644154	094dfe6b-23ed-4195-8876-805a399fade5	-
3499970	0.08879554888293717	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3499970	-2.355393424378223	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499978	-0.9562024637253109	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499978	-4.471386190786966	8386596c-ff56-4032-b54e-8f062c194b16	+
3499979	-1.6427600633333748	094dfe6b-23ed-4195-8876-805a399fade5	-
3499979	0.08252451026324464	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3499979	-1.0393248354907612	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499981	-3.523938014687258	8386596c-ff56-4032-b54e-8f062c194b16	+
3499981	-0.9711933002602574	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499982	-1.919153480373221	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3499982	-2.704627911377169	094dfe6b-23ed-4195-8876-805a399fade5	-
3499982	-1.7412707543635726	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3499987	-0.1364171319681563	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3499987	0.5614698807382446	8386596c-ff56-4032-b54e-8f062c194b16	+
3499988	-2.7786703696280664	094dfe6b-23ed-4195-8876-805a399fade5	-
3499988	-1.261051648718135	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3499988	1.5315942512715317	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3500025	-2.8879711822024583	8386596c-ff56-4032-b54e-8f062c194b16	+
3500025	-1.5956975501926454	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3500026	-0.591987951292502	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3500026	-1.7742771363470955	094dfe6b-23ed-4195-8876-805a399fade5	-
3500026	0.09172715772208734	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3500031	-1.2266891997211153	8386596c-ff56-4032-b54e-8f062c194b16	+
3500031	-3.1318665504727212	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3500032	-3.1704759341826483	094dfe6b-23ed-4195-8876-805a399fade5	-
3500032	0.1260415610557697	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3500032	-2.8396315706020347	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3500034	-1.189989780180431	8386596c-ff56-4032-b54e-8f062c194b16	+
3500034	-2.756513529444926	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3500035	-2.2504491660782318	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3500035	-2.455647383592695	094dfe6b-23ed-4195-8876-805a399fade5	-
3500035	-2.850637060161736	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3500043	-2.86532379641784	8386596c-ff56-4032-b54e-8f062c194b16	+
3500043	-1.7892614476591984	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3500044	-0.7290352282730561	094dfe6b-23ed-4195-8876-805a399fade5	-
3500044	-0.7946057310467388	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3500044	-1.3844475878084657	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3500050	0.29920114057363745	8386596c-ff56-4032-b54e-8f062c194b16	+
3500050	0.05472985611990823	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3500051	-3.246335167448393	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3500051	2.4295188370527865	094dfe6b-23ed-4195-8876-805a399fade5	-
3500051	-1.9425530446771115	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3500052	0.8372763147596596	8386596c-ff56-4032-b54e-8f062c194b16	+
3500052	-0.3717266457781333	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3500053	-3.617090102763719	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3500053	-3.3009610729412344	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3500053	1.1011307165094326	094dfe6b-23ed-4195-8876-805a399fade5	-
3500065	-3.088440848296757	8386596c-ff56-4032-b54e-8f062c194b16	+
3500065	-3.1995202875355444	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3500066	-1.4612801777113649	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3500066	-0.5743272299686689	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3500066	-1.5650394594578916	094dfe6b-23ed-4195-8876-805a399fade5	-
3500066	-1.3094604954653728	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3500082	0.8047204635053812	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3500082	2.6963841701176277	8386596c-ff56-4032-b54e-8f062c194b16	+
3500083	0.5503256696090814	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3500083	-2.3215331481713966	094dfe6b-23ed-4195-8876-805a399fade5	-
3500083	-1.6327628777255212	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3500083	-2.021909867292622	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3500092	-1.951917720827696	8386596c-ff56-4032-b54e-8f062c194b16	+
3500092	0.9302021715847902	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3500093	-5.8714133593867	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3500093	-2.4568266958391964	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3500093	-5.1203546057846605	094dfe6b-23ed-4195-8876-805a399fade5	-
3500093	-5.121877848111162	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3500100	-2.095757997411715	8386596c-ff56-4032-b54e-8f062c194b16	+
3500100	-0.11824951954079328	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3500101	-1.1689764967565244	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3500101	1.176661509849403	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3500101	-1.3904549023593242	094dfe6b-23ed-4195-8876-805a399fade5	-
3500101	-0.472752047255964	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3500113	-3.1179096324335083	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3500113	-2.1950925755653974	8386596c-ff56-4032-b54e-8f062c194b16	+
3500114	1.1193717987685026	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3500114	-0.3429490502017231	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3500114	0.33777069256337333	094dfe6b-23ed-4195-8876-805a399fade5	-
3500114	0.10032938163447697	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3500121	-0.45326762011226845	8386596c-ff56-4032-b54e-8f062c194b16	+
3500121	-1.0991820384107018	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3500122	-0.7428091394583773	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3500122	-0.20206961619194688	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3500122	-1.5062093912219587	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3500122	-1.755230340418507	094dfe6b-23ed-4195-8876-805a399fade5	-
3500131	-3.170497635622472	8386596c-ff56-4032-b54e-8f062c194b16	+
3500131	-3.8913511383912605	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3500132	-3.9239744276463373	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3500132	-5.946709132977322	094dfe6b-23ed-4195-8876-805a399fade5	-
3500132	-3.582166647057471	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3500132	-2.8046681755822025	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3500158	-4.1216286214870355	8386596c-ff56-4032-b54e-8f062c194b16	+
3500158	-4.414491309204768	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3500159	1.1313507674672634	094dfe6b-23ed-4195-8876-805a399fade5	-
3500159	-0.3043670988305575	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3500159	-0.32035166643173163	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3500159	-0.055212019548733365	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3500165	-2.783391133552262	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3500165	-3.7480125656702463	8386596c-ff56-4032-b54e-8f062c194b16	+
3500166	-3.1571715772348963	094dfe6b-23ed-4195-8876-805a399fade5	-
3500166	-2.838103076918682	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3500166	-2.8076781521381946	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3500166	-4.183744563474797	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3500169	-0.6255495776949486	8386596c-ff56-4032-b54e-8f062c194b16	+
3500169	-0.8142564007240392	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3500170	-0.1596579332651491	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3500170	-1.6655639263537738	094dfe6b-23ed-4195-8876-805a399fade5	-
3500170	-1.1308414594976013	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3500170	-1.0877219683894794	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3500185	-0.4159461772251093	8386596c-ff56-4032-b54e-8f062c194b16	+
3500185	-0.7461041437774705	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3500186	0.14231399934583333	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3500186	-1.6509982025414238	094dfe6b-23ed-4195-8876-805a399fade5	-
3500186	-1.4849472068178176	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3500186	-3.928254697456508	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3500209	-3.2205519454596594	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3500209	0.2577681892463267	8386596c-ff56-4032-b54e-8f062c194b16	+
3500210	-3.106541023273345	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3500210	-0.4687920813163934	094dfe6b-23ed-4195-8876-805a399fade5	-
3500210	-2.3754746249289314	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3500210	-2.818552881598474	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3500214	-3.860321777955588	8386596c-ff56-4032-b54e-8f062c194b16	+
3500214	-4.078621935129192	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3500215	2.4561434679028586	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3500215	2.801143141188399	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3500215	-1.8913369389368708	094dfe6b-23ed-4195-8876-805a399fade5	-
3500215	-0.6564860303456824	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3500217	0.1189289153544622	8386596c-ff56-4032-b54e-8f062c194b16	+
3500217	0.2136307041823535	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3500218	-0.8293642386534306	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3500218	-1.7809293827983632	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3500218	-6.831266393709118	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3500218	-4.520422570931259	094dfe6b-23ed-4195-8876-805a399fade5	-
3500226	-5.728230946766711	8386596c-ff56-4032-b54e-8f062c194b16	+
3500226	-4.347559167256104	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3500226	-5.006460347835703	256a655c-b3f3-4131-805f-500052090c21	+
3500227	-0.08795474444028528	094dfe6b-23ed-4195-8876-805a399fade5	-
3500227	-1.6073024745034983	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3500227	-5.408078276898063	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3500227	-4.501025107708019	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3500235	-5.211878631304061	8386596c-ff56-4032-b54e-8f062c194b16	+
3500235	-4.460305095256371	256a655c-b3f3-4131-805f-500052090c21	+
3500235	-2.5952854463706245	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3500236	-2.5079508967947977	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3500236	-1.7544623982053056	094dfe6b-23ed-4195-8876-805a399fade5	-
3500236	-2.3606848920186967	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3500236	-0.5270572847277145	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3500241	-0.88011707913711	256a655c-b3f3-4131-805f-500052090c21	+
3500241	-2.1952435685621277	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3500241	-1.8918820786097217	8386596c-ff56-4032-b54e-8f062c194b16	+
3500242	-4.139086768714046	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3500242	-6.033790837877896	094dfe6b-23ed-4195-8876-805a399fade5	-
3500242	-5.728370166051014	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3500242	-4.202556242468074	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3500268	-2.6096201808614277	256a655c-b3f3-4131-805f-500052090c21	+
3500268	-3.3527257015101615	8386596c-ff56-4032-b54e-8f062c194b16	+
3500268	-5.0568205473654935	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3500269	1.6536845897561538	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
