Chr	Pos	Strand	Log.like.ratio	Read_ID
NC_000913.3	3503238	+	0.76	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503246	+	0.76	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503258	+	-0.74	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503272	+	-0.87	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503277	+	-0.87	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503288	+	1.67	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503313	+	1.38	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503322	+	1.38	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503346	+	0.63	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503350	+	0.63	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503358	+	0.63	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503361	+	0.63	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503381	+	-1.27	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503388	+	-1.27	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503391	+	-1.27	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503397	+	-1.27	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503421	+	0.49	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503431	+	0.49	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503433	+	0.49	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503442	+	0.49	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503451	+	0.49	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503457	+	0.49	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503466	+	0.49	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503493	+	0.22	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503504	+	1.44	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503523	+	-2.26	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503525	+	-2.26	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503543	+	-0.05	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503550	+	-0.05	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503568	+	1.35	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503573	+	1.35	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503586	+	-0.4	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503592	+	-0.4	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503601	+	-0.4	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503618	+	-0.98	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503639	+	-0.19	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503646	+	-0.19	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503664	+	0.23	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503669	+	0.23	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503679	+	0.23	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503684	+	0.23	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503689	+	0.23	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503705	+	0.16	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503716	+	-1.37	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503721	+	-1.37	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503741	+	-0.21	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503754	+	0.45	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503775	+	4.88	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503777	+	4.88	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503788	+	0.33	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503804	+	3.28	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503810	+	3.28	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503817	+	3.28	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503832	+	-0.4	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503840	+	-0.4	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503850	+	-0.4	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503862	+	-1.53	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503873	+	-0.29	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503888	+	-0.48	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503894	+	-0.48	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503900	+	-0.48	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503909	+	-0.48	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503912	+	-0.48	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503916	+	-0.48	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503918	+	-0.48	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503921	+	-0.48	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503940	+	0.5	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503959	+	-0.43	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503965	+	-0.43	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503979	+	1.43	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3503985	+	1.43	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504000	+	0.73	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504007	+	0.73	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504020	+	0.37	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504047	+	0.35	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504062	+	0.86	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504067	+	0.86	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504090	+	-1.84	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504096	+	-1.84	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504100	+	-1.84	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504106	+	-1.84	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504123	+	-0.53	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504125	+	-0.53	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504144	+	0.84	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504162	+	0.23	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504168	+	0.23	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504189	+	0.65	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504196	+	0.65	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504208	+	-0.02	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504222	+	0.77	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504237	+	0.41	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504240	+	0.41	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504250	+	0.41	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504297	+	0.02	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504324	+	-0.84	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504333	+	-0.84	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504350	+	-0.34	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504353	+	-0.34	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504369	+	-1.79	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504379	+	-1.79	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504387	+	-1.79	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504390	+	-1.79	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504392	+	-1.79	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504395	+	-1.79	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504402	+	-1.79	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504420	+	6.05	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504429	+	6.05	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504448	+	6.32	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504462	+	-0.53	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504473	+	-1.26	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504500	+	-0.04	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504506	+	-0.04	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504508	+	-0.04	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504534	+	0.31	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504537	+	0.31	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504571	+	0.08	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504581	+	0.08	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504583	+	0.08	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504594	+	-0.15	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504609	+	-1.8	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504621	+	2.08	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504628	+	2.08	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504632	+	2.08	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504654	+	0.26	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504663	+	0.26	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504668	+	0.26	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504676	+	0.26	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504690	+	0.2	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504713	+	1.1	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504720	+	1.1	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504726	+	1.1	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504739	+	1.97	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504741	+	1.97	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504748	+	1.97	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504785	+	-0.06	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504792	+	-0.06	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504803	+	1.8	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504812	+	1.8	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504818	+	1.8	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504821	+	1.8	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504830	+	1.8	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504832	+	1.8	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504849	+	3.56	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504853	+	3.56	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504887	+	-3.75	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504896	+	-3.75	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504905	+	-3.75	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504920	+	0.61	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504957	+	0.01	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504966	+	0.01	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504974	+	0.01	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504985	+	0.62	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504990	+	0.62	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3504995	+	0.62	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505005	+	0.62	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505010	+	0.62	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505034	+	-2.88	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505041	+	-2.88	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505046	+	-2.88	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505051	+	-2.88	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505059	+	-2.88	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505070	+	0.49	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505073	+	0.49	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505088	+	1.75	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505103	+	4.23	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505120	+	-0.96	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505122	+	-0.96	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505130	+	-0.96	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505150	+	1.86	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505157	+	1.86	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505171	+	1.09	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505187	+	0.19	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505193	+	0.19	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505208	+	0.09	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505210	+	0.09	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505223	+	-1.65	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505229	+	-1.65	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505237	+	-1.65	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505257	+	1.74	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505280	+	0.45	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505282	+	0.45	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505295	+	-0.15	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505311	+	-0.63	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505325	+	-0.34	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505333	+	-0.34	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505351	+	1.42	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505354	+	1.42	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505364	+	1.42	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505369	+	1.42	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505371	+	1.42	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505377	+	1.42	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505396	+	0.15	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505399	+	0.15	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505451	+	0.02	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505460	+	0.02	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505462	+	0.02	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505465	+	0.02	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505477	+	-1.41	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505482	+	-1.41	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505499	+	-0.01	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505513	+	0.21	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505520	+	0.21	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505535	+	-0.02	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505537	+	-0.02	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505539	+	-0.02	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505544	+	-0.02	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505567	+	-0.14	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505580	+	-1.78	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505590	+	-1.78	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505592	+	-1.78	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505607	+	-1.77	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505610	+	-1.77	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505616	+	-1.77	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505627	+	-0.12	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505630	+	-0.12	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505633	+	-0.12	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505649	+	-12.14	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505679	+	-0.06	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505707	+	0.26	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505712	+	0.26	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505715	+	0.26	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505727	+	-0.1	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505729	+	-0.1	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505746	+	0.04	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505754	+	0.04	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505769	+	-1.83	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505777	+	-1.83	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505780	+	-1.83	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505782	+	-1.83	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505787	+	-1.83	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505789	+	-1.83	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505799	+	-1.83	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505801	+	-1.83	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505814	+	0.25	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505817	+	0.25	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505828	+	0.24	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505860	+	-4.76	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505870	+	-4.76	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505872	+	-4.76	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505874	+	-4.76	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505892	+	0.31	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505909	+	2.43	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505924	+	1.19	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505930	+	1.19	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505941	+	0.15	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505961	+	-2.67	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505979	+	0.52	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3505991	+	0.77	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3506012	+	0.01	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3506038	+	2.31	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3506043	+	2.31	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3506082	+	0.57	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499494	-	2.99	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499526	-	3.55	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499546	-	6.19	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499563	-	4.45	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499591	-	13.59	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499597	-	13.59	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499631	-	7.22	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499641	-	7.22	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499654	-	20.79	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499657	-	20.79	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499673	-	4.46	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499679	-	4.46	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499708	-	0.8	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499712	-	0.8	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499767	-	17.93	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499769	-	17.93	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499779	-	17.93	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499883	-	0.15	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499906	-	0.87	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499931	-	-5.03	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499939	-	-5.03	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499951	-	3.12	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499963	-	21.29	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499966	-	21.29	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499969	-	21.29	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499978	-	21.29	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499981	-	21.29	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3499987	-	21.29	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500025	-	11.7	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500031	-	11.7	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500034	-	11.7	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500043	-	11.7	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500050	-	11.7	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500052	-	11.7	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500065	-	6.23	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500082	-	14.97	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500092	-	14.97	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500100	-	14.97	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500113	-	5.78	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500121	-	5.78	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500131	-	5.78	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500158	-	8.07	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500165	-	8.07	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500169	-	8.07	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500185	-	3.08	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500209	-	36.64	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500214	-	36.64	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500217	-	36.64	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500226	-	36.64	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500235	-	36.64	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500241	-	36.64	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500268	-	16.22	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500275	-	16.22	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500280	-	16.22	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500287	-	16.22	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500299	-	7.53	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500302	-	7.53	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500305	-	7.53	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500317	-	3.25	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500339	-	30.82	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500344	-	30.82	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500353	-	30.82	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500356	-	30.82	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500361	-	30.82	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500370	-	30.82	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500383	-	-1.91	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500397	-	13.18	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500407	-	13.18	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500439	-	5.66	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500452	-	0.75	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500469	-	10.46	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500476	-	10.46	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500481	-	10.46	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500496	-	4.51	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500505	-	4.51	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500529	-	2.39	094dfe6b-23ed-4195-8876-805a399fade5
NC_000913.3	3500536	-	2.39	094dfe6b-23ed-4195-8876-805a399fade5
